Server Name,FQDN,System Role,App_Name,Segment,App_Owner,Operating System,O/S Service Pack,Server Model,Service Tag,BIOS Ver,Clustered Y-N,BMC Ver,CMC Ver,CPLD Ver,PERC Type,PERC F/W,Processor Type,Processor Speed,Mem (MB),Kernel Ver,SCCM Agent,BL Agent,VAS Ver,IP addr,Subnet Mask,Bonded/Teamed Y-N,DHCP Enabled Y-N,MAC Addr,Gateway,NIC Model,NIC Driver,NIC F/W,NIC Speed,DRAC DNS Name,DRAC Type,DRAC F/W,DRAC Static/DHCP,DRAC IP addr,DRAC Mask,DRAC in DNS? Y-N,SYS O/S Part Size,PERC Vol 1 RAID Type,PERC Vol 1 Size,PERC Vol 2 Type,PERC Vol 2 Size,HBA Model,HBA F/W,HBA Driver,iSCSI Ip addr1,iSCSI Mask1,iSCSI Ip addr2,iSCSI Mask2,Equallogic HIT KIT Ver,Path Software Types,Path Software Ver,Naviagent Service on-off,Naviagent Ver,OMSA Ver,VIP IP,VIP FQDN,Scan Date
ausulsoaapp45,ausulsoaapp45.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 50 91 41 34 94 12-fa 54 23 14 f3 98 44 db,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,13865,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.167,255.255.240.0,N,N,00:50:56:a7:7d:69,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,107.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplbrmbtapp01,ausplbrmbtapp01.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 16 44 6b 4c 7d 46 5a-13 7a 4a 92 8b 1c 60 fd,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.29,255.255.240.0,N,N,00:50:56:96:78:89,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplbhm2db01,ausplbhm2db01.us.dell.com,PRODUCTION,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,PowerEdge M630,61VR282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2492.718Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.47,255.255.252.0,Y,N,b8:2a:72:12:9d:45,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-61VR282,iDRAC8,2.21.21.21,Static,10.178.126.133,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausplbrmdmapp03,ausplbrmdmapp03.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 16 ff 94 bf 99 a3 e6-14 06 28 d8 bb 8c 84 d0,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.25,255.255.240.0,N,N,00:50:56:96:70:82,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplbhm2db03,ausplbhm2db03.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,7,PowerEdge M630,61WL282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,1683.750Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.49,255.255.252.0,Y,N,b8:2a:72:1b:f5:45,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-61WL282,iDRAC8,2.21.21.21,Static,10.178.126.136,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
ausplbrmdmapp01,ausplbrmdmapp01.us.dell.com,PRODUCTION,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,6.5,VMware Virtual Platform,VMware-42 16 1e aa 34 89 88 41-08 d8 49 bf 6f 42 a2 b0,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.23,255.255.240.0,N,N,00:50:56:96:1f:65,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausflbrmwbapp01,ausflbrmwbapp01.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,6.5,VMware Virtual Platform,VMware-42 10 31 25 24 29 c1 45-4d 53 6e 10 b8 f2 21 9b,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.135.176,255.255.255.0,N,N,00:50:56:90:22:cb,10.166.135.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplabi11,ausplabi11.us.dell.com,PRODUCTION,UDE- BLAZE,DCS,"Szymanski, Carlon",OEL,6.5,PowerEdge M620,C3843W1,2.5.2,N,na,5.11,1.0.4,PERC H710P,21.3.2-0005,24xIntel(R) Xeon(R) E5-2630L,2000.079Mhz,32057,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.70.120,255.255.248.0,Y,N,5c:f9:dd:1a:9e:d0,10.178.64.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 1000Mb/s Full Duplex,idrac-C3843W1,iDRAC7,2.30.30.30,Static,10.178.220.236,255.255.248.0,Y,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausplfussbx02,ausplfussbx02.us.dell.com,PRODUCTION,WEBLOGIC PLATFORM,GOCQ,"Kommana, Chuck",OEL,6.5,VMware Virtual Platform,VMware-42 10 eb 09 56 9b 23 ed-36 49 03 26 0a b3 3a e0,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.252.126,255.255.254.0,N,N,00:50:56:90:57:03,10.166.252.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausdlappdynae03,ausdlappdynae03.us.dell.com,PERFORMANCE,Octane,DCS,"Acharya, Harsh",OEL,7,VMware Virtual Platform,VMware-42 27 94 b6 46 cc 96 6c-a0 53 e8 03 9b 17 e4 e4,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.67,255.255.240.0,N,N,00:50:56:a7:1d:a3,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,34.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausdlappdynac01,ausdlappdynac01.us.dell.com,PREP,File Retrieval Server,GSD Business,"Yanez, Juanita",OEL,7,VMware Virtual Platform,VMware-42 27 36 e1 9e 18 69 f5-e6 db 82 10 0f cc ce c5,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.63,255.255.240.0,N,N,00:50:56:a7:13:d2,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,68.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausflgcccdb01,ausflgcccdb01.us.dell.com,PREP,WebSphere MQ Series,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,7WYJ282,1.4.5,Y,na,5.11,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,2219.906Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.123,255.255.248.0,Y,N,d0:43:1e:e5:5f:9a,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-7WYJ282,iDRAC8,2.21.21.21,Static,10.177.124.40,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.1.0,10.177.118.124,ausflgcccdb01-vip.us.dell.com,8/2/2016
ausplmq43,ausplmq43.us.dell.com,PREP,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,7,VMware Virtual Platform,VMware-42 16 a4 ce a7 45 24 5a-8a 81 77 03 bd 89 63 34,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.144.167,255.255.240.0,N,N,00:50:56:96:03:18,10.178.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausulsiwlsm22,ausulsiwlsm22.us.dell.com,DEVELOPMENT,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,6.5,VMware Virtual Platform,VMware-42 24 ea 1f 19 bf 0e 93-71 a0 14 93 74 a4 4e 3c,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,24027,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.227.31,255.255.240.0,N,N,00:50:56:a4:7f:01,10.160.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,118.1 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplfapiprd01,ausplfapiprd01.us.dell.com,DR,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,6.5,VMware Virtual Platform,VMware-42 10 c0 a8 25 e3 86 30-40 f7 13 9d 95 68 9c d3,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.252.97,255.255.254.0,N,N,00:50:56:90:48:35,10.166.252.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
u2vmharmonyst04,u2vmharmonyst04.us.dell.com,SIT/UAT,File Upload Server,GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 31 66 f4 ad 96 68 84-02 68 89 46 83 10 f6 cb,6,N,na,na,na,na,na,1xIntel(R) Xeon(R) E5-2660,2200.000Mhz,11908,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.135.84,255.255.255.0,N,N,00:50:56:b1:6d:92,10.166.135.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,107.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplfpprd01,ausplfpprd01.us.dell.com,DR,File Upload Server,GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 10 44 87 08 29 31 29-1a 95 c3 ae 32 76 cf 2c,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.177.51.189,255.255.240.0,N,N,00:50:56:90:26:f6,10.177.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplfusprd02,ausplfusprd02.us.dell.com,DR,Functional API (FAPI),GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 10 76 86 ec 4a a9 53-d7 98 98 07 3f 04 97 c6,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.252.90,255.255.254.0,N,N,00:50:56:90:68:a8,10.166.252.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplfrsprd01,ausplfrsprd01.us.dell.com,DEVELOPMENT,HARMONY SALES TOOL,DCS,"Shaw, Bill",OEL,6.5,VMware Virtual Platform,VMware-42 10 e0 b3 91 ab 50 f9-46 19 83 d2 fb 42 21 f3,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.252.91,255.255.254.0,N,N,00:50:56:90:54:d4,10.166.252.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausflsalupdb02,ausflsalupdb02.us.dell.com,PRODUCTION,SupportAssist Intelligence Engine (SAIE)-AMDB,GSD Business,"Yanez, Juanita",OEL,6.5,PowerEdge M620,GPLLN22,2.4.3,Y,na,5.11,1.0.7,PERC H710P,21.3.0-0009,12xIntel(R) Xeon(R) E5-2630L,1999.929Mhz,64378,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.177.68.166,255.255.248.0,Y,N,bc:30:5b:64:3d:4b,10.177.64.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000078a,Autoneg on 1000Mb/s Full Duplex,idrac-GPLLN22,iDRAC7,1.57.57,Static,10.177.221.105,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,7.4.0,10.177.68.167,ausflsalupdb02-vip.us.dell.com,8/3/2016
ausplabi05,ausplabi05.us.dell.com,PRODUCTION,PLATFORM INFRASTRUCTURE,IEO,"White, Spike",OEL,6.5,PowerEdge M620,63843W1,2.5.2,N,na,5.11,1.0.4,PERC H710P,21.3.2-0005,24xIntel(R) Xeon(R) E5-2630L,1999.940Mhz,32057,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.70.114,255.255.248.0,Y,N,5c:f9:dd:1a:c3:aa,10.178.64.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 1000Mb/s Full Duplex,idrac-63843W1,iDRAC7,2.30.30.30,Static,10.178.220.230,255.255.248.0,Y,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
m2vmditlgp01,m2vmditlgp01.pen.apac.dell.com,PRODUCTION,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,6.5,VMware Virtual Platform,VMware-42 26 a1 8e 5f ab c9 ad-91 e0 cc 37 39 89 94 58,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) X5650,2660.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.99.225.98,255.255.252.0,N,N,00:50:56:a6:56:0b,10.99.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
aussoasitapp55,aussoasitapp55.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,6.5,VMware Virtual Platform,VMware-42 3d 86 be a2 7d 6c a1-96 dd 31 a4 b1 2a b9 ef,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.47.64,255.255.255.0,N,N,00:50:56:bd:1b:47,10.166.47.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,32.2 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplcowcdb02,ausplcowcdb02.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,PowerEdge M620,3L3XP22,2.4.3,Y,na,na,na,na,na,12xIntel(R) Xeon(R) E5-2630L,1999.957Mhz,32060,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.119.135,255.255.252.0,Y,N,54:9f:35:d9:85:1a,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000687,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,na,na,na,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,8.3.0,10.178.119.136,ausplcowcdb02-vip.us.dell.com,8/3/2016
ausultsap27,ausultsap27.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 3d db 40 93 30 42 69-f7 e3 3d 2a bb be 56 6c,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.149.239,255.255.240.0,N,N,00:50:56:bd:46:b1,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
austlprdcap2,austlprdcap2.us.dell.com,PRODUCTION,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,5.1,PowerEdge R710,C5NVJN1,6.3.0,N,na,na,na,PERC H700,12.10.4-0001,24xIntel(R) Xeon(R) L5640,2261.061Mhz,23968,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.170.0.126,255.255.252.0,N,N,a4:ba:db:45:68:49,10.170.0.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,6.2.14 bc 5.2.3 NCSI 2.0.11,Autoneg on 1000Mb/s Full Duplex,idrac-C5NVJN1,iDRAC6,1.7,Static,192.168.0.120,255.255.255.0,N,299.4 GB,RAID-1,299.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6.5.0,na,na,8/2/2016
ausulitsmdb01,ausulitsmdb01.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,5.1,PowerEdge R710,C3RVJN1,3.0.0,Y,na,na,na,PERC H700,12.3.0-0032,24xIntel(R) Xeon(R) L5640,2261.068Mhz,96541,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.177.202.152,255.255.248.0,N,N,a4:ba:db:47:f3:19,10.177.200.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,5.2.7 bc 5.2.2 NCSI 2.0.8,Autoneg on 1000Mb/s Full Duplex,idrac-C3RVJN1,iDRAC6,1.5,Static,10.177.199.23,255.255.252.0,Y,299.4 GB,RAID-1,299.4 GB,RAID-1,299.4 GB,EMC LPe12000-E 8Gb PCIe Fibre Channel Adapter,2.01A10 (U3D2.01A10); sli-3,8.2.0.128.3p; HBAAPI(I) v2.1.g; 12-07-07,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-64.0.10.el5,na,na,6.5.0,na,na,8/3/2016
u4vmausponcdev,u4vmausponcdev.us.dell.com CONNECTION TIMED OUT,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,5.1,VMware Virtual Platform,VMware-42 3e 42 4e 38 78 6e 15-7f 1a dd b5 88 02 f3 f1,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) X5650,2660.000Mhz,4824,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.160.132.218,255.255.240.0,N,N,00:50:56:be:12:9d,10.160.128.1,Intel Corporation 82545EM Gigabit Ethernet Controller (Copper) (rev 01),e1000,N/A,Autoneg on 1000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
austlprdcap4s,austlprdcap4s.us.dell.com,PRODUCTION,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,5.1,PowerEdge R710,D3RVJN1,6.3.0,N,na,na,na,PERC H700,12.10.4-0001,24xIntel(R) Xeon(R) L5640,2261.057Mhz,23968,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.170.0.129,255.255.252.0,N,N,a4:ba:db:48:12:08,10.170.0.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,6.2.14 bc 5.2.3 NCSI 2.0.11,Autoneg on 1000Mb/s Full Duplex,idrac-D3RVJN1,iDRAC6,1.7,Static,192.168.0.120,255.255.255.0,N,299.4 GB,RAID-1,299.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6.5.0,na,na,8/2/2016
austlprdcap2s,austlprdcap2s.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,5.1,PowerEdge R710,G3RVJN1,6.3.0,N,na,na,na,PERC H700,12.10.4-0001,24xIntel(R) Xeon(R) L5640,2261.059Mhz,23968,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.170.0.128,255.255.252.0,N,N,a4:ba:db:48:0d:9f,10.170.0.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,6.2.14 bc 5.2.3 NCSI 2.0.11,Autoneg on 1000Mb/s Full Duplex,idrac-G3RVJN1,iDRAC6,1.7,Static,192.168.0.120,255.255.255.0,N,299.4 GB,RAID-1,299.4 GB,RAID-5,898.3 GB,na,na,na,na,na,na,na,na,na,na,na,na,6.5.0,na,na,8/3/2016
austlprdcap4,austlprdcap4.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,5.1,PowerEdge R710,56NVJN1,6.3.0,N,na,na,na,PERC H700,12.10.4-0001,24xIntel(R) Xeon(R) L5640,2261.061Mhz,23968,2.6.18-371.12.1.0.1.el5,na,8.5.00.469,4.1.0.21708,10.170.0.127,255.255.252.0,N,N,a4:ba:db:44:12:f2,10.170.0.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,6.2.14 bc 5.2.3 NCSI 2.0.11,Autoneg on 1000Mb/s Full Duplex,idrac-56NVJN1,iDRAC6,1.5,Static,192.168.0.120,255.255.255.0,N,299.4 GB,RAID-1,299.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6.5.0,na,na,8/3/2016
ausslsiwlsm22,ausslsiwlsm22.us.dell.com,PREP,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 24 e5 f5 fd 59 c8 17-da c4 7a f8 cb 86 8b 4a,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,24027,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.227.34,255.255.240.0,N,N,00:50:56:a4:4b:80,10.160.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,145.0 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
